candidate_id_1,candidate_id_2,zipcode,distance_miles
5936,5947,10108,0.057257532171529235
5940,5976,10108,0.03298727132138456
5940,5990,10108,0.054941091430697524
5947,5979,10108,0.03170239280814473
5949,5954,10108,0.04096960982533834
5949,5973,10108,0.043441621890684005
5949,5996,10108,0.05625542557933515
5950,5990,10108,0.0544461487250918
5958,5972,10108,0.018384685256346674
5958,5997,10108,0.04773102829317225
5959,5986,10108,0.034462279099889206
5970,5978,10108,0.048991891414942236
5970,6000,10108,0.05128128689281873
5974,5999,10108,0.028948761138008112
6003,6024,10109,0.03780894985864054
6005,6034,10109,0.04337423905409269
6006,6009,10109,0.032217936327647544
6007,6092,10109,0.05540654186405134
6011,6033,10109,0.05841220508574454
6012,6015,10109,0.05945844559148403
6013,6042,10109,0.030409352935835705
6014,6035,10109,0.04364996899327944
6026,6052,10109,0.04051296447486931
6027,6028,10109,0.051010004771494664
6028,6071,10109,0.031410380488504266
6030,6094,10109,0.050908149002650706
6033,6037,10109,0.057655530796106545
6033,6076,10109,0.04441182836821604
6035,6080,10109,0.03196264938208924
6036,6060,10109,0.055026747157416754
6037,6065,10109,0.04757243712323402
6040,6047,10109,0.05935940701028884
6041,6075,10109,0.004430227693060389
6042,6072,10109,0.05619006338811353
6043,6050,10109,0.03362273090568032
6051,6056,10109,0.04366573812197583
6057,6070,10109,0.05968319943342912
6058,6066,10109,0.036706138005346056
6058,6068,10109,0.04431723138224546
6058,6084,10109,0.05553795090756783
6066,6087,10109,0.037964531643237716
6069,6096,10109,0.03608542001985883
6070,6087,10109,0.041380225627201464
6073,6085,10109,0.05697309402656665
6078,6094,10109,0.030409413544609222
6101,6119,10110,0.020981213453450675
6101,6176,10110,0.03373542975377868
6103,6161,10110,0.030144285771634995
6105,6120,10110,0.03158060515986197
6107,6167,10110,0.02615538448034287
6111,6194,10110,0.059492756731608656
6114,6130,10110,0.04716201553048821
6116,6146,10110,0.04285566172542088
6119,6176,10110,0.04990596884180642
6121,6128,10110,0.023196108142636732
6122,6138,10110,0.05391874732242057
6122,6148,10110,0.01936511007826043
6126,6185,10110,0.03864840796800724
6129,6143,10110,0.05678037386190818
6129,6188,10110,0.03594080855652532
6130,6149,10110,0.02806384534266589
6131,6165,10110,0.031219725520457334
6132,6142,10110,0.005668981858146279
6134,6194,10110,0.04777444672585665
6138,6148,10110,0.04447205476445779
6140,6160,10110,0.0029801016684757515
6141,6152,10110,0.0462774906093785
6143,6188,10110,0.029421270434995667
6148,6178,10110,0.05204130434306941
6150,6162,10110,0.049048497776964406
6150,6172,10110,0.025422836084366178
6151,6193,10110,0.04639385632189725
6153,6183,10110,0.03498930378129064
6157,6190,10110,0.031766135523968335
6157,6199,10110,0.018520914675546413
6158,6179,10110,0.019638802748049734
6158,6199,10110,0.052555357001043135
6162,6172,10110,0.04832209453573898
6163,6200,10110,0.018379816898710804
6164,6171,10110,0.050395878444126865
6168,6187,10110,0.005786858195717181
6168,6192,10110,0.016913530012803248
6171,6190,10110,0.05888702689825061
6175,6189,10110,0.030528048278701227
6175,6197,10110,0.05817591387209743
6177,6196,10110,0.009122416108064614
6187,6192,10110,0.022200069246560022
6190,6199,10110,0.020340129272800954
6201,6300,10111,0.023522961375784062
6202,6245,10111,0.057209955642829706
6203,6223,10111,0.012320814733020291
6203,6230,10111,0.05671500799154969
6204,6297,10111,0.04300864501044148
6207,6249,10111,0.030147661845998788
6208,6271,10111,0.031281000120543634
6210,6242,10111,0.01224010562134038
6211,6219,10111,0.03471782294927691
6211,6289,10111,0.042226503849483524
6212,6296,10111,0.03869901651239912
6213,6225,10111,0.054020387320484295
6213,6269,10111,0.0466724083065223
6214,6265,10111,0.03997415152260767
6214,6293,10111,0.0494483014047263
6217,6270,10111,0.05181550764297501
6219,6289,10111,0.008602087820143024
6222,6253,10111,0.03680952822744989
6222,6285,10111,0.03406289679886713
6223,6230,10111,0.047871703899989126
6226,6231,10111,0.04621727996570452
6228,6241,10111,0.04858877885272114
6229,6256,10111,0.036358891124641975
6236,6267,10111,0.004093339850431981
6237,6247,10111,0.03890704379855138
6240,6280,10111,0.036631287450806974
6243,6273,10111,0.052439934712434605
6244,6258,10111,0.029308275708906626
6246,6265,10111,0.0532651058344853
6253,6285,10111,0.004671404121916941
6255,6259,10111,0.012250929025267875
6255,6292,10111,0.01844999704831882
6259,6292,10111,0.02031110672511013
6260,6280,10111,0.03466153242953401
6262,6268,10111,0.037366411595830935
6264,6290,10111,0.03965944511008884
6269,6282,10111,0.03785825290587157
6274,6284,10111,0.018245743506051758
6287,6290,10111,0.028716131931061938
6301,6364,10112,0.0279212605498279
6302,6335,10112,0.0024576852251967274
6303,6400,10112,0.04204882077338006
6305,6311,10112,0.05935762513998345
6305,6339,10112,0.05122835036508674
6307,6320,10112,0.05096582954932427
6307,6389,10112,0.04627300849333406
6308,6320,10112,0.05948556569358437
6309,6360,10112,0.027322913901393735
6310,6318,10112,0.0246881405758426
6310,6342,10112,0.04063956234364495
6311,6399,10112,0.050920539239327725
6312,6322,10112,0.02068408103233856
6314,6388,10112,0.03334189190946643
6315,6334,10112,0.056211141024397386
6316,6393,10112,0.05139715865041097
6318,6342,10112,0.04525877804276196
6319,6363,10112,0.047913330460679165
6321,6346,10112,0.04673728840484998
6326,6328,10112,0.04428612234412991
6326,6362,10112,0.023814769437569452
6328,6362,10112,0.03954144292224041
6329,6366,10112,0.027028865730144624
6331,6356,10112,0.0574312739369202
6339,6392,10112,0.012622693511144584
6341,6353,10112,0.032046788147654645
6350,6370,10112,0.03418819050929109
6355,6395,10112,0.038168511930450455
6357,6375,10112,0.04154258295929534
6359,6385,10112,0.04743522452425203
6360,6368,10112,0.047190889105195206
6365,6398,10112,0.026399687875203234
6373,6381,10112,0.0033272620349533355
6386,6397,10112,0.032795757806225734
6396,6400,10112,0.05077408332705416
6401,6408,10113,0.05109329130936087
6402,6496,10113,0.035276678233076994
6405,6448,10113,0.03810640422718618
6412,6423,10113,0.018060331760334822
6412,6457,10113,0.03170754997745295
6412,6483,10113,0.028207592979513915
6412,6500,10113,0.050146491475637905
6413,6439,10113,0.046305970811145805
6420,6479,10113,0.03025656692427475
6421,6426,10113,0.04249913980475635
6421,6461,10113,0.030810659348233443
6423,6457,10113,0.03995815068119969
6423,6483,10113,0.04160196907753527
6424,6426,10113,0.057024830815354866
6424,6461,10113,0.043933189289226605
6425,6493,10113,0.009942813131084487
6426,6427,10113,0.030850478298252843
6426,6461,10113,0.01864440030666116
6427,6461,10113,0.04907172014990529
6428,6467,10113,0.04199638791557513
6429,6449,10113,0.058640437176536775
6429,6460,10113,0.054698262368036515
6432,6494,10113,0.048110737116015885
6433,6444,10113,0.055452503880216816
6433,6482,10113,0.02511048412832505
6435,6495,10113,0.05002862846841966
6441,6470,10113,0.04732644431420347
6442,6443,10113,0.022767829972729775
6446,6447,10113,0.010337406199485207
6452,6466,10113,0.040265059986093456
6455,6456,10113,0.05441206401901024
6457,6483,10113,0.012581980641693505
6462,6475,10113,0.017739593530696596
6465,6477,10113,0.053905195107642016
6468,6499,10113,0.024250096354755942
6471,6476,10113,0.05869882932783444
6471,6484,10113,0.015185233217038697
6471,6497,10113,0.014343422318386543
6472,6496,10113,0.055557697896422314
6473,6489,10113,0.03599677186906574
6484,6497,10113,0.02245711044612245
6485,6488,10113,0.04512620010472854
6492,6495,10113,0.043702253120600686
6501,6563,10114,0.05150114740053736
6501,6582,10114,0.041117574924186946
6503,6599,10114,0.03000637165138619
6505,6529,10114,0.023910083983345615
6505,6531,10114,0.02014341517308681
6507,6512,10114,0.04281604806026212
6507,6566,10114,0.053401389199086005
6510,6515,10114,0.03762808255373479
6511,6542,10114,0.01029480815928729
6512,6519,10114,0.024477879877590012
6513,6526,10114,0.028014316073038087
6516,6530,10114,0.008324735040895823
6516,6541,10114,0.027544373093960663
6518,6586,10114,0.033457728799591996
6520,6562,10114,0.021290305725256968
6523,6553,10114,0.05124851142021139
6525,6571,10114,0.041526211498697806
6529,6531,10114,0.015550136644990584
6530,6541,10114,0.021277107714200626
6535,6555,10114,0.054911808817783375
6540,6556,10114,0.052831485839307885
6547,6570,10114,0.0543296741585851
6551,6565,10114,0.05016671405017988
6558,6581,10114,0.033988078113115223
6560,6585,10114,0.04874430935440214
6561,6569,10114,0.044545660893324776
6566,6573,10114,0.059679102911354906
6568,6580,10114,0.034132956055506834
6570,6578,10114,0.017295105784716634
6577,6593,10114,0.05800142935646451
6578,6584,10114,0.05553373589687789
6602,6674,10115,0.042155822161101
6602,6679,10115,0.01714154842572573
6606,6627,10115,0.035201717095582105
6607,6612,10115,0.037432986459321
6608,6615,10115,0.05062691815951746
6609,6634,10115,0.020606901372640457
6613,6627,10115,0.05046332372541784
6613,6682,10115,0.05976067958278705
6614,6657,10115,0.04363551780020286
6614,6661,10115,0.02232271794444046
6617,6662,10115,0.03970138083495995
6617,6689,10115,0.03248524446703119
6620,6646,10115,0.04739151634646273
6620,6649,10115,0.01974375273491976
6621,6658,10115,0.04221054122608095
6625,6672,10115,0.03700448689858242
6625,6692,10115,0.04690658843664457
6627,6682,10115,0.05703568510460475
6629,6659,10115,0.03307451437239517
6629,6673,10115,0.05298872809668987
6631,6685,10115,0.0348081178388994
6632,6689,10115,0.03652752334641108
6635,6668,10115,0.021771942752901622
6637,6698,10115,0.012933978474586261
6638,6685,10115,0.04875053448709752
6639,6694,10115,0.039466102388937836
6646,6649,10115,0.052069264672577734
6647,6668,10115,0.04963142775184063
6655,6669,10115,0.040723027094164865
6657,6661,10115,0.03591516188603403
6659,6673,10115,0.033703132603717045
6660,6666,10115,0.05074927616065943
6674,6679,10115,0.056636354655951904
6674,6690,10115,0.026267863454195062
6674,6696,10115,0.033571652412324494
6675,6693,10115,0.050827653825393566
6683,6697,10115,0.02838776657836551
6690,6696,10115,0.04649710257934582
6703,6720,10116,0.04166785735783734
6704,6799,10116,0.05964546346932269
6708,6714,10116,0.03494690461265039
6709,6752,10116,0.039852061987040915
6709,6766,10116,0.03703151260283763
6709,6770,10116,0.028009535758527656
6710,6716,10116,0.037597810729272
6710,6758,10116,0.03825208693110911
6711,6763,10116,0.034318835715617335
6712,6771,10116,0.010735736375809594
6712,6790,10116,0.0545026875289836
6715,6754,10116,0.05420782812374752
6716,6758,10116,0.026584356392756515
6718,6732,10116,0.035228240640705545
6719,6796,10116,0.03345562258678395
6720,6769,10116,0.026084216420681313
6722,6789,10116,0.041044203300490786
6725,6746,10116,0.05554359232234308
6728,6744,10116,0.0241768621482715
6738,6784,10116,0.024821099558565728
6742,6794,10116,0.04037315706801912
6743,6768,10116,0.03168341897068317
6745,6780,10116,0.016515718743031857
6752,6766,10116,0.05111749348685242
6755,6781,10116,0.04747496855697113
6761,6792,10116,0.0393242921748184
6765,6782,10116,0.04824396591489921
6766,6770,10116,0.0390240986872544
6781,6795,10116,0.056478086585103955
6785,6789,10116,0.02651994588208327
6793,6799,10116,0.05397369327604896
6801,6812,10117,0.0545385360555528
6802,6835,10117,0.028192448275303535
6803,6818,10117,0.029713551362283565
6803,6842,10117,0.0311449633543305
6807,6853,10117,0.049458631935867296
6807,6871,10117,0.05851425237898897
6807,6886,10117,0.04806255718875895
6808,6830,10117,0.0531306134728235
6809,6836,10117,0.026802338593202347
6815,6872,10117,0.011231815346429924
6816,6899,10117,0.04683551497758163
6817,6860,10117,0.04377836161188444
6818,6842,10117,0.053364793456320565
6821,6848,10117,0.041220093008288924
6822,6857,10117,0.024180579581627937
6822,6892,10117,0.04963566153929541
6827,6877,10117,0.0335427804831097
6831,6895,10117,0.020401437579523726
6832,6898,10117,0.04846442024112543
6833,6897,10117,0.0341012012590216
6837,6855,10117,0.03690288731147912
6838,6867,10117,0.030281147403097376
6840,6861,10117,0.022850445805602956
6840,6868,10117,0.05434612484415969
6843,6862,10117,0.018395064776015307
6847,6878,10117,0.04464867291933049
6847,6882,10117,0.04071514453743561
6857,6892,10117,0.05020501406453295
6861,6868,10117,0.03775650645630818
6863,6875,10117,0.0240893933981443
6868,6889,10117,0.04152575131982236
6871,6886,10117,0.04074159478604665
6878,6882,10117,0.017318406738042323
6901,6955,10118,0.050185657868774415
6904,6917,10118,0.0491892512948954
6904,6993,10118,0.053091010668310804
6908,6921,10118,0.032651085205076806
6908,6940,10118,0.030595567758118142
6913,6947,10118,0.02584255915263967
6913,6984,10118,0.03992006457254485
6918,6928,10118,0.03431032409438763
6918,6986,10118,0.05839260236396073
6920,6929,10118,0.046675290809695076
6921,6940,10118,0.005624191531461127
6922,6967,10118,0.03357027867410986
6927,6975,10118,0.037932249634121125
6928,6986,10118,0.04338733606568593
6930,6949,10118,0.04075053390537622
6936,6978,10118,0.05391272513591922
6938,6950,10118,0.04767970095067849
6941,6983,10118,0.0451517170975927
6942,6957,10118,0.024516015135386832
6946,6965,10118,0.033008625269203756
6952,7000,10118,0.05946102978507303
6955,6985,10118,0.038812804148263144
6964,6992,10118,0.027394341014231438
6967,6968,10118,0.03844301919065798
6968,6991,10118,0.047041706718380184
6969,6998,10118,0.03382673836019807
6972,6976,10118,0.02669131406376138
6972,6993,10118,0.054175387854647275
6976,6998,10118,0.05674638665876608
7004,7013,10119,0.029907511943953136
7009,7033,10119,0.02647269349947601
7009,7067,10119,0.05223670209069364
7009,7081,10119,0.0419729612815092
7010,7033,10119,0.048652323660634274
7010,7067,10119,0.019709906573957117
7012,7019,10119,0.011030835535900802
7013,7043,10119,0.04472727133521039
7014,7023,10119,0.05773689013498385
7018,7053,10119,0.0384728066305799
7023,7054,10119,0.020715681064034458
7024,7055,10119,0.04079682388697514
7024,7073,10119,0.059988076835778115
7024,7076,10119,0.047845578689743554
7029,7082,10119,0.04998902101525781
7031,7078,10119,0.04649864009746798
7033,7067,10119,0.02958424056721462
7033,7081,10119,0.05406862569797199
7034,7072,10119,0.03193830988250119
7035,7049,10119,0.056221685928417336
7038,7100,10119,0.015795616780237085
7041,7045,10119,0.051359329525157406
7041,7074,10119,0.04702197682647374
7043,7092,10119,0.0584922029874543
7045,7074,10119,0.043269193841557724
7046,7048,10119,0.003351898312239518
7046,7059,10119,0.04499476151770398
7046,7062,10119,0.030982285286687773
7048,7059,10119,0.04201853641204636
7048,7062,10119,0.033248321106598394
7051,7069,10119,0.031660087398764254
7055,7076,10119,0.012854269759696751
7058,7093,10119,0.04940994520486135
7062,7087,10119,0.049758119150285246
7064,7087,10119,0.056053105243604615
7070,7083,10119,0.048128220379599074
7079,7099,10119,0.024976055703235623
7088,7098,10119,0.059650499832775
7101,7110,10120,0.05499799729499666
7101,7167,10120,0.00933708511047053
7101,7187,10120,0.021896332207952597
7102,7177,10120,0.04882159742672109
7104,7114,10120,0.014307082560087248
7104,7125,10120,0.028142919378916602
7105,7186,10120,0.053315459323302256
7107,7165,10120,0.029077518498781332
7108,7117,10120,0.01950066229440383
7108,7182,10120,0.024829900513646322
7108,7183,10120,0.039541618615459656
7112,7149,10120,0.04026999928497194
7113,7134,10120,0.05350475278852436
7114,7125,10120,0.03552373489639028
7114,7190,10120,0.05367520631071625
7117,7182,10120,0.022875810561401887
7117,7183,10120,0.03449178897343192
7119,7138,10120,0.01668548689500206
7120,7191,10120,0.023472430279820624
7121,7143,10120,0.0430479920996033
7123,7171,10120,0.02751261824868057
7124,7158,10120,0.05463923221595513
7126,7127,10120,0.036818385386098225
7126,7172,10120,0.037598326938870774
7126,7193,10120,0.05850915769253474
7130,7135,10120,0.037632916630585767
7130,7143,10120,0.050928720845853835
7130,7192,10120,0.02140285040715892
7135,7192,10120,0.0543508548688872
7136,7157,10120,0.02506115837049254
7140,7158,10120,0.055634896327461714
7141,7142,10120,0.03120637197912997
7143,7192,10120,0.029798980327247353
7146,7185,10120,0.020098206479913262
7147,7164,10120,0.039688031546732755
7152,7199,10120,0.038827010878207086
7154,7176,10120,0.04444983491604767
7160,7180,10120,0.026556577968607584
7165,7184,10120,0.059867936769705386
7166,7190,10120,0.05504930240394475
7167,7187,10120,0.014461773176509998
7168,7191,10120,0.040049573747446936
7173,7188,10120,0.02972491905436369
7182,7183,10120,0.05660999721124209
7201,7261,10121,0.04964328568917496
7201,7281,10121,0.03536221608454451
7205,7223,10121,0.04729373791136111
7205,7267,10121,0.055048923832750854
7208,7215,10121,0.043745085622696626
7208,7246,10121,0.03994422854312917
7208,7260,10121,0.04139108504698654
7209,7227,10121,0.04817502914899063
7213,7259,10121,0.033482645233280865
7215,7260,10121,0.011432009266597131
7216,7254,10121,0.05924877053698736
7220,7259,10121,0.0391330371680289
7221,7285,10121,0.052441208553118936
7223,7229,10121,0.05568268215609565
7225,7270,10121,0.049777872276546446
7229,7267,10121,0.04124218380681399
7233,7281,10121,0.05603036515777334
7236,7272,10121,0.05929032387271041
7242,7290,10121,0.03458757498174217
7242,7299,10121,0.05250079457509346
7244,7257,10121,0.04106903602620742
7244,7282,10121,0.013504911333977555
7246,7260,10121,0.0510136193729287
7249,7292,10121,0.018586114151525116
7257,7265,10121,0.047277340119383865
7257,7282,10121,0.05157193064632057
7261,7281,10121,0.029685538262202257
7275,7296,10121,0.026923639453119912
7290,7299,10121,0.032840307430111154
7303,7311,10122,0.05334478930104608
7303,7323,10122,0.03275378651734105
7304,7361,10122,0.04283453999548406
7305,7380,10122,0.050119628017666305
7305,7395,10122,0.012372836905483154
7306,7390,10122,0.057422072210544954
7308,7375,10122,0.03140110418510028
7309,7363,10122,0.05665127053112899
7309,7386,10122,0.05959311554519862
7311,7346,10122,0.04560936584887838
7312,7391,10122,0.05600369643259913
7313,7365,10122,0.041677852248727526
7313,7386,10122,0.051207733390388796
7314,7357,10122,0.05634714464003577
7314,7373,10122,0.040575423225078476
7315,7373,10122,0.03549853093587959
7320,7380,10122,0.05321906497222597
7323,7377,10122,0.059856894886171415
7327,7331,10122,0.01963432809728976
7328,7372,10122,0.031106164943402754
7332,7359,10122,0.032573618293862946
7332,7384,10122,0.04953638376253417
7334,7339,10122,0.031208941294813306
7338,7353,10122,0.05711093889115807
7343,7392,10122,0.03409129963806682
7351,7378,10122,0.046149004261892126
7357,7373,10122,0.05384048751849201
7359,7384,10122,0.022440080613379543
7365,7367,10122,0.05621047648073283
7365,7386,10122,0.021528605539142126
7369,7387,10122,0.045080983275257606
7372,7390,10122,0.05626818016312889
7376,7379,10122,0.016190724621770566
7380,7395,10122,0.03902640618886326
7385,7398,10122,0.040863695078913076
7401,7412,10123,0.05940685223152213
7401,7415,10123,0.01058014283929613
7405,7465,10123,0.012192357266041095
7411,7475,10123,0.03245407285513149
7412,7415,10123,0.056757326225555654
7413,7464,10123,0.007185483689136518
7413,7482,10123,0.041972573647397114
7419,7426,10123,0.032274433148779196
7420,7484,10123,0.0444468965479923
7422,7485,10123,0.037514580031699725
7423,7473,10123,0.033614155738976234
7425,7498,10123,0.014330072084914791
7427,7477,10123,0.04199712588684986
7429,7449,10123,0.04270065505883934
7429,7472,10123,0.048578607406811844
7430,7467,10123,0.05739466668901923
7431,7458,10123,0.057753707756059224
7434,7457,10123,0.045883868354196326
7434,7486,10123,0.05182681780177316
7436,7438,10123,0.03718978827714337
7436,7489,10123,0.02367696392789594
7437,7487,10123,0.038181119784784924
7438,7489,10123,0.05771946548484443
7439,7468,10123,0.021424702228714468
7440,7474,10123,0.04242042384804872
7441,7496,10123,0.020716624486422194
7442,7482,10123,0.03380930589180178
7447,7451,10123,0.012952521735534753
7452,7466,10123,0.05748866564814671
7452,7490,10123,0.020908328028787622
7457,7486,10123,0.03965719780496408
7464,7482,10123,0.044874985387500774
7472,7494,10123,0.03327579968012264
7481,7483,10123,0.02323187719587555
7501,7589,10124,0.05083700914210555
7504,7570,10124,0.04432324038761157
7505,7524,10124,0.03332520324175679
7505,7533,10124,0.05588828859826298
7505,7561,10124,0.05328658448461053
7505,7592,10124,0.05431047460356294
7505,7594,10124,0.05166617755095624
7507,7588,10124,0.04013312523543501
7508,7534,10124,0.04750469739227781
7509,7548,10124,0.05783171041364242
7510,7526,10124,0.029749896634250397
7513,7557,10124,0.0399764703317132
7513,7575,10124,0.04080055758720184
7516,7577,10124,0.05732464435330107
7519,7580,10124,0.0364035550780255
7522,7544,10124,0.04694023782727569
7523,7593,10124,0.041090196481280955
7524,7533,10124,0.02591638750256647
7525,7564,10124,0.03552609865970405
7528,7535,10124,0.032464890388950354
7530,7531,10124,0.026923825390407007
7530,7579,10124,0.0066068837838444035
7531,7579,10124,0.021041296740995922
7534,7555,10124,0.055838966530042417
7547,7583,10124,0.040939807465455766
7552,7585,10124,0.05253695608171557
7556,7565,10124,0.0552422425869133
7559,7578,10124,0.0584429010091338
7561,7592,10124,0.05588742195833293
7561,7594,10124,0.033414482432507435
7572,7578,10124,0.00639859215388199
7577,7590,10124,0.04990637647410604
7577,7595,10124,0.03644705440407575
7589,7591,10124,0.03965454684717537
7602,7658,10125,0.017099339280655573
7604,7694,10125,0.059475269651980245
7605,7615,10125,0.04730491918862234
7605,7641,10125,0.04812995973086987
7606,7665,10125,0.04888527621969769
7610,7633,10125,0.05625383333994757
7610,7668,10125,0.05766819906872601
7611,7673,10125,0.04021647437237787
7611,7681,10125,0.023852984858001886
7612,7646,10125,0.04278131570821132
7613,7638,10125,0.051969618686602145
7616,7638,10125,0.03982178528880804
7618,7622,10125,0.05128696414928131
7618,7664,10125,0.056530091406873886
7621,7694,10125,0.026218772356641527
7622,7663,10125,0.05069179553728127
7622,7664,10125,0.020230083497635352
7623,7643,10125,0.04220185929903237
7623,7687,10125,0.054390073387508495
7634,7653,10125,0.04383126524653108
7634,7678,10125,0.019979002897156272
7635,7700,10125,0.0415907123522086
7637,7672,10125,0.013046718448995904
7639,7688,10125,0.04090237168107685
7645,7657,10125,0.03637527412069054
7651,7667,10125,0.035270018023242214
7651,7677,10125,0.05139354881344498
7653,7678,10125,0.04280314308131635
7655,7696,10125,0.05597078402180399
7663,7664,10125,0.03816249627343806
7670,7679,10125,0.03738297291088552
7673,7681,10125,0.030677209318903418
7701,7772,10126,0.032946568938341275
7704,7781,10126,0.008016636127217917
7704,7788,10126,0.05774576215550422
7705,7749,10126,0.03656555133348775
7706,7768,10126,0.05821869012269868
7707,7721,10126,0.009977484763139907
7707,7759,10126,0.0034698482904655472
7707,7768,10126,0.01967655856031732
7711,7745,10126,0.05451440590443788
7711,7761,10126,0.05414370497805705
7712,7747,10126,0.031965744385969164
7712,7784,10126,0.016795988079693003
7714,7794,10126,0.008604153039053906
7715,7726,10126,0.038196551744347176
7716,7783,10126,0.02937727903186882
7721,7759,10126,0.010181017260207384
7721,7768,10126,0.029003046811534566
7721,7793,10126,0.05180231961350188
7722,7754,10126,0.05772882539513089
7722,7799,10126,0.04476762911774848
7725,7763,10126,0.058594265314240876
7729,7758,10126,0.044913739852218304
7738,7771,10126,0.04429432204584023
7742,7777,10126,0.01636139310680631
7746,7776,10126,0.04091116427118217
7746,7791,10126,0.04801327939026371
7747,7784,10126,0.04810998378380972
7750,7773,10126,0.013391960501602324
7751,7787,10126,0.05791761166228182
7752,7773,10126,0.0593245007768376
7754,7764,10126,0.034111498365159365
7754,7799,10126,0.038820451184049025
7755,7796,10126,0.041730062169953126
7756,7767,10126,0.05633786361034704
7759,7768,10126,0.01884103843470546
7762,7797,10126,0.03602466425050493
7764,7799,10126,0.03436691556326826
7776,7791,10126,0.036859776357470966
7778,7782,10126,0.026184309583453445
7781,7788,10126,0.05505853865769142
7801,7844,10128,0.04892283707694727
7803,7819,10128,0.02447458267510827
7804,7820,10128,0.0535323544763521
7804,7871,10128,0.04185840228503488
7805,7853,10128,0.021716823306681173
7805,7890,10128,0.04377007112659031
7805,7898,10128,0.05221954827618716
7806,7866,10128,0.03239937209907535
7812,7829,10128,0.05682717934726696
7813,7870,10128,0.05094137381229436
7815,7852,10128,0.059662601043331515
7816,7880,10128,0.048637114780216435
7821,7865,10128,0.023588078758686522
7822,7884,10128,0.04156851958821847
7822,7891,10128,0.04234010871874328
7826,7828,10128,0.05522668726034382
7826,7834,10128,0.024754851937475324
7827,7888,10128,0.003846228636404394
7827,7897,10128,0.015703253353538577
7829,7862,10128,0.05455224345896518
7830,7895,10128,0.015516789259789008
7832,7885,10128,0.04019242534717414
7838,7844,10128,0.036070331804234204
7838,7847,10128,0.049741583745341725
7838,7868,10128,0.019556697468269733
7844,7847,10128,0.056123389986852575
7844,7868,10128,0.025315689230191687
7847,7868,10128,0.0362693773700713
7852,7877,10128,0.04716637489505103
7857,7900,10128,0.03166816874130946
7858,7883,10128,0.05805619182390054
7860,7864,10128,0.05201053370814014
7862,7869,10128,0.02815933497238171
7863,7883,10128,0.051812333747570535
7869,7874,10128,0.04972769827277093
7884,7891,10128,0.002661171751160971
7888,7897,10128,0.01425970742506579
7890,7898,10128,0.018093825369932957
7894,7900,10128,0.046070386762291776
7901,8000,10129,0.030767981630105752
7902,7915,10129,0.04190752348225503
7902,7953,10129,0.04714795217527257
7904,7938,10129,0.04465003628218195
7904,7995,10129,0.057654422122409024
7906,7999,10129,0.020454105193080403
7913,7935,10129,0.04990548215742639
7913,7972,10129,0.011239192638180996
7913,7982,10129,0.04471193864491699
7914,7982,10129,0.028868582465396062
7916,7936,10129,0.050170632890049485
7917,7952,10129,0.010697420021828651
7917,7981,10129,0.01253355905898953
7918,7951,10129,0.04271350201015171
7919,7944,10129,0.020962975860283135
7919,7993,10129,0.049504268032842025
7920,7980,10129,0.016605910078660926
7922,7988,10129,0.0096064112452027
7925,7962,10129,0.02302837186836587
7929,7964,10129,0.058568079202160714
7930,8000,10129,0.04810635775245157
7931,7932,10129,0.03501974882789833
7935,7949,10129,0.03295323250289987
7935,7972,10129,0.03937682656655115
7942,7970,10129,0.024463868270820983
7942,7998,10129,0.05927178940884702
7944,7993,10129,0.0525090650306083
7947,7977,10129,0.04413453732133571
7949,7972,10129,0.05034549481316991
7952,7981,10129,0.021662427105810816
7954,7958,10129,0.005194447030362007
7954,7984,10129,0.051548881371872454
7957,7960,10129,0.024996775156308142
7957,7975,10129,0.02508422195079834
7958,7984,10129,0.0504071780906859
7960,7975,10129,0.04298916849284123
7968,7976,10129,0.038162951587259256
7972,7982,10129,0.05332315618452279
7983,7986,10129,0.035893150495769376
7987,7991,10129,0.013560081765384265
7992,7994,10129,0.051398416106509755
7993,7995,10129,0.054424515656633345
8002,8097,10130,0.04441558315795832
8003,8045,10130,0.03575645898194241
8003,8063,10130,0.058029462689837975
8004,8029,10130,0.04914460774470308
8005,8087,10130,0.033653080022414635
8006,8079,10130,0.03522449411961336
8007,8037,10130,0.026439749162116118
8007,8043,10130,0.016468381329259436
8007,8048,10130,0.012286009134095752
8011,8018,10130,0.023456282833791767
8012,8017,10130,0.05203934248718671
8012,8041,10130,0.043654488114430894
8012,8054,10130,0.027039854251206086
8014,8020,10130,0.01153180856519029
8017,8054,10130,0.027460574843349083
8021,8086,10130,0.02120758917913156
8022,8074,10130,0.04444806623244856
8026,8031,10130,0.03273624871165073
8026,8039,10130,0.00971037473474123
8028,8051,10130,0.02575452462016181
8028,8091,10130,0.019699090826869284
8029,8072,10130,0.05962967976805585
8030,8089,10130,0.0466222324276887
8031,8032,10130,0.04289974606850068
8031,8039,10130,0.025132290009288513
8033,8053,10130,0.057039654932200076
8034,8042,10130,0.053812177319297244
8036,8070,10130,0.02901440178301926
8037,8043,10130,0.012356785958553959
8037,8048,10130,0.018422649515142227
8040,8080,10130,0.05264120916242785
8042,8052,10130,0.04806558987039025
8042,8065,10130,0.041964650702971666
8043,8048,10130,0.014481768068813907
8045,8063,10130,0.048472402888987826
8051,8091,10130,0.03914042091791179
8052,8065,10130,0.05453272812542838
8052,8073,10130,0.03803145292928925
8055,8084,10130,0.03709701374102748
8075,8100,10130,0.054755104636242946
8101,8150,10131,0.02239497099321297
8103,8132,10131,0.04265125319092389
